,Benin,Estonia,Ethiopia,Israel,France,Serbia,India,Sweden,Finland,Croatia,El Salvador,Mongolia,United Kingdom,Ivory Coast,Australia,Ghana,Cuba,Mexico,Hungary,Angola,China,Congo,Italy,Tunisia,Zimbabwe,Qatar,Malaysia,Norway,Kuwait,Poland,Bahrain,Suriname,Gabon,Bangladesh,Slovenia,Cameroon,Belarus,Kyrgyzstan,Chile,Germany,Iraq,Bolivia,Uzbekistan,Brunei Darussalam,Pakistan,Togo,Zambia,Lithuania,Austria,Burma,United States of America,Libya,Spain,Brazil,Ecuador,Nigeria,Greece,Peru,Netherlands,Turkey,Morocco,Azerbaijan,Argentina,Algeria,Albania,Russian Federation & USSR,Colombia,Egypt,Slovakia,Sudan,Georgia,Yemen,Denmark,Thailand,South Africa,Niger,Bulgaria,Kazakhstan,Canada,Guatemala,Tajikistan,Romania,Indonesia,Oman,Japan,Jordan,Eritrea,Venezuela,Saudi Arabia,Iran,UAE,,
2006,0,0,0,5449.9535,1201939.9,816995.86,41325527,0,0,1098130.9,0,57098.579,85491676,3366984.8,25982182,327880.98,3039454.5,196346210,1550316.3,75857834,198850620,13098532,6255376.3,4074029.4,0,62720810,38150517,140313130,143212830,802950.02,2328400.6,674971.82,12858481,327383.85,267.35238,4731180.7,1894595.3,108262.58,365885.73,3685361.4,107642760,2817809.8,5024163.7,11657842,3613039.7,0,0,198824.26,1046185,1282668.6,330977570,97446083,159340.52,97109566,29597416,132072940,100291.1,5779639.7,2092559.3,2319375,10564.808,34847305,41166733,99516197,449402.48,518579040,29563112,35854797,35450.649,17696783,54131.292,19759243,17874018,16689039,1349290.8,0,54122.087,73766808,160181580,1102881.7,16239.388,5430376.5,53834976,40192665,843684.08,1097.1536,0,171000000,509000000,211000000,146000000,,
2007,0,0,0,5449.9535,1112087.2,816995.86,41277462,0,0,1009301.1,0,128859.09,85404953,2823922.9,26227697,327880.98,2974421,184836780,1328887.8,93406952,202310360,11304022,6119008.5,4472364.9,0,66317039,38189178,128880400,139692280,731902.9,2328400.6,787662.21,13237963,327383.85,267.35238,4535404.7,1894595.3,54131.292,284318.77,3617952.8,112319530,2851534.4,5314164.6,8912353.5,3892277.5,0,0,167103.29,1072110.3,1180786.6,331669100,100751270,146220.07,98416626,28232141,127189260,68006.627,5701730.7,2838343.1,2255768.5,11621.279,45764416,40403347,99525604,372593.76,529398070,29526522,35709339,27445.665,21706095,54131.292,16796467,16282673,17535316,1093042.1,0,54122.087,76694702,167181780,865994.45,15065.106,5347922.8,51057522,38636227,874970.67,1097.1536,0,166000000,489000000,213000000,144000000,,
2008,0,0,0,5464.8849,1096951,819234.19,41358459,0,0,935362.99,0,177978.74,80226677,3221831.1,26534647,328779.28,3083308.9,168127720,1367313.6,105329630,205806670,12727582,5653369.4,4465561.9,0,71474113,38337860,124226330,146856670,761114.42,2334779.7,924395.74,13487081,310458.39,269.87458,4465345.4,1899786,54279.599,318220.76,3282254,128151310,2349704,5131728.2,8225402.8,3555456.6,0,0,162838.8,1051080.5,1194652.1,328708680,101731440,142283.93,102259120,27950970,117539210,54704.234,5973854.5,2305426.4,2294053.1,9534.3664,47366394,40600243,99155121,349217.21,527030940,32780289,37370323,24080.759,22423918,54279.599,15766335,15014897,18562866,979700.21,0,54270.368,76093666,163211360,852297.37,12768.902,5419756.4,52837036,41259441,908748.33,1099.6759,0,166000000,510000000,215000000,145000000,,
2009,0,0,0,5449.9535,1021050.3,870602.43,40585564,0,0,1035418.6,0,283445.72,75845062,3139836.1,26850626,327880.98,2838821.4,157241640,1349653,101077650,205557010,14533354,4692891.1,4214610.1,0,76981377,36251923,118008770,133746810,664672.37,2328400.6,931058.23,13124576,274062.69,267.35238,4211061.5,1786332.7,54131.292,348841.28,3000512.4,128599720,2097854.4,3381296.9,7773614.4,3479368.2,0,0,108262.58,1057946.7,1010274.9,350529850,95779549,124352.66,109192630,26814587,119538750,63702.032,6968841.6,1801084.2,2541997.7,8451.8418,54606964,39830227,96248665,309302.12,534577030,37245209,37893776,11435.696,22627159,54131.292,15028998,13587234,19202240,422306.95,0,54122.087,81825600,161405720,739646.79,11800.329,5209688.7,51837730,44121262,839645.15,1097.1536,0,156000000,459000000,207000000,129000000,,
2010,0,0,0,5449.8273,1017500.3,1085020.5,44520279,0,0,981952.37,0,330640.55,70222321,2380543.5,27370232,392858.3,3119476.6,156086900,1198736.4,102779350,220878590,18334917,5442560.2,4074335.6,0,87191475,36073025,107477250,131179920,691643.06,2249392.5,930996.78,13327860,274078.79,267.35238,3559221.7,1623937.4,54131.243,558747.53,2673143.4,129043090,2181705,4279773.2,7990236.8,3617475.7,0,0,108262.49,1088042,1134635.3,362628660,96517998,136880.49,115027360,26833792,132352110,127354.55,7492283.8,1506335.9,2659243.1,10564.254,56160629,38408962,94655373,629407.7,546672790,43616337,37439346,11436.226,22755899,54131.243,14757636,12823279,19706200,395911.07,0,54120.902,85617294,168464950,654433.79,11638.228,4945109.4,52101765,46920040,801429.27,1097.1536,0,146000000,463000000,212000000,135000000,,
2011,0,0,0,21254.288,1003733.6,968907,46092323,0,0,889787.61,0,386372.3,57816849,2150062.8,23545311,4181156.2,3237192.6,154986770,1069900.2,94575630,219417660,15642923,5622415.1,3480697.9,0,93527039,32621681,102291130,143771360,669038.41,2288858.7,930996.78,13082673,274078.79,267.35238,3376347.5,1623937.4,54131.243,562777.28,2782251.4,141161790,2245813.6,4794918.5,8975625,3671220.5,0,0,108262.49,1135641.5,1116414.9,376821660,27286034,115306.14,117974320,27572512,135909810,95515.907,7264305.1,1625167.5,2516205.1,10564.254,53365524,36122845,93813576,900539.64,552377690,50784306,37749928,11436.226,21214083,54131.243,11405107,11557825,20400063,422306.95,366436.72,54120.902,87195740,176802170,599255.98,11638.228,4846279.6,49543114,48057178,768877.15,986.17724,0,142000000,523000000,213000000,150000000,,
2012,0,0,0,21312.525,920948.68,886440.81,45996719,0,0,796663.11,0,551163.08,49742569,2064804.3,23246510,4293593.9,3073518.8,154444700,1068484.5,96525810,221213780,14292817,5739522.9,3436002.7,0,92942078,33074650,95884857,149900130,719972.25,2660312.9,923823.06,12501412,257006.2,269.87458,3459158.4,1628386.5,54279.547,547584.59,2789873.8,160763460,2598388.2,4920984.7,8423148.2,3947933.4,0,0,108559.09,1100575.3,1119473.6,429964840,81033363,160204.11,115897960,27866611,135378860,91330.551,7267172.8,1511860.1,2469028.2,7415.2458,50183628,34121658,94610725,979891.42,563333250,52589443,38100513,11467.577,4319414.1,54279.547,8917360.3,10599000,22141684,418898.17,1094823.2,54269.18,85576286,190728640,579998.91,11602.035,4675141.8,47721699,49970566,741245.93,1210.6524,0,139000000,549000000,180000000,156000000,,
2013,0,0,0,21254.288,904999.08,964354.16,45581093,0,0,803273.92,0,777442.22,44744236,2009453.1,19466246,5350598.3,2942902.3,152409440,1053772.4,97175919,225540940,13093824,5769654.3,3301767.8,0,94182930,31538343,91523804,150311170,1029978.6,2992417.6,872809.47,11925200,220754.41,267.35238,3436355.6,1623937.4,54131.243,506482.42,2813040.7,164131010,2933184.6,4667900.1,7140887.7,4468998.9,0,0,108262.49,934828.94,1116414.9,487785160,54662678,390379.07,113645160,29031504,126900570,68012.103,7823015.2,1588786.4,2544089.3,8451.4124,47272633,33441742,88784630,987206.46,570354550,55718723,38017746,11436.226,6262533.7,54131.243,6888665.7,9167033.2,21928007,400476.84,1091831.9,54120.902,88274719,201265110,546763.24,11151.042,4756388.2,45485531,50987793,731407.4,1205.608,0,138000000,538000000,170000000,163000000,,
2014,0,0,0,21254.288,869028.33,942675.47,45233433,0,0,776544.33,0,1122497.3,44257076,1955143.6,20452341,5738965,2942902.3,147235200,944015.32,94015511,227946030,12733500,6025458.3,2750372.9,0,94045967,33045090,93894577,149878100,1031740,3113286,872809.47,11925200,220754.41,267.35238,4106794.4,1623937.4,54131.243,432775.38,2623372.3,180936460,3101987.8,4172702.3,6687213.9,5160407.1,0,0,108262.49,990860.46,1092880.2,570983030,30053982,332507.34,126255940,30698252,129058260,63378.334,8111805,2003734.8,2622617,8451.4124,45979763,33017532,86647980,1190277.1,574610170,54904053,38042904,11436.226,5321669.6,54131.243,6588744.2,8636486.1,21675251,370228.59,1091831.9,54120.902,91550117,217644150,550332.37,11151.042,4717971.3,43412075,51271465,696185.65,1205.608,0,139000000,544000000,174000000,163000000,,
2015,0,0,0,21254.288,916896.88,1129782.8,44700871,0,0,745817.48,0,1282314.3,49855629,1574976.8,18481184,5593440.1,2942902.3,137008040,973017.39,97706367,231704180,12969933,5680969.2,2039758.9,0,92194923,35608715,96830940,155591610,986677.53,3194243.4,989184.08,11563583,220754.41,267.35238,5366211.4,1412009.8,54131.243,371337.32,2622027.2,217129360,3321445.5,3904476.9,6704125.9,4959031.6,0,0,108262.49,953506.11,839312.55,611542850,26931616,247521.91,136117840,29967281,119326290,58744.535,6998642.9,1908009.3,2668738.8,8451.4124,46070129,33180676,90288353,1170240.4,583908750,55736229,38555588,11436.226,5072044.4,43275.323,2508828.9,8169611,22598866,370228.59,764282.29,54120.902,93120384,222569790,549629.03,9831.1277,4568250.7,43054070,53351234,668807.69,1205.608,0,135000000,568000000,180000000,176000000,,
2016,0,0,0,21312.525,905691.03,1115205.9,43766258,0,0,770217.6,0,1299679.2,52845119,2668458.5,17103886,5389824.4,2941128.5,130391820,1081446.1,96277420,216218350,10845485,4017541.9,2150156.7,0,91319572,37313457,99392067,162253140,1080031.8,3094458.3,991894.19,11458885,221359.21,269.87458,5051469.8,1773132,54279.547,274345.19,2548491.5,239333300,3502450.5,3523333.3,6396268.4,4721377.8,0,0,108559.09,842598.38,841612.1,587320860,26231304,142274.07,141033130,30343758,103501680,173543.01,6205782.4,1268936.5,2730536.2,8474.566,45397320,32207096,85509575,1324014.3,598340880,49349762,36746338,11467.577,4921785.4,21711.813,1145102.6,7370262.6,23206257,233189.96,711635.05,54269.18,90417664,226249240,492818.44,9770.3179,4242311.5,45377075,54844707,532917.62,1210.6524,0,121000000,587000000,216000000,182000000,,
2017,0,0,0,0,0,0,0,0,0,0,0,0,46600000,0,0,0,0,109000000,0,81600000,192000000,0,0,0,0,79100000,0,88700000,162000000,0,0,0,10500000,0,0,0,0,0,0,0,261537240,0,0,0,0,0,0,0,0,0,574000000,43800000,0,145948420,0,94500000,0,5700000,0,0,0,0,0,66600000,0,554000000,45000000,0,0,4660000,0,0,6740000,0,0,0,0,87000000,229928690,0,0,0,41000000,47600000,0,0,0,108000000,559000000,235000000,176000000,,
2018,0,0,0,0,0,0,0,0,0,0,0,0,50900000,0,0,0,0,102000000,0,74100000,189000000,0,0,0,0,79500000,0,83100000,152000000,0,0,0,9660000,0,0,0,0,0,0,0,239333300,0,0,0,0,0,0,0,0,0,672000000,54900000,0,150863710,0,96400000,0,6400000,0,0,0,0,0,65300000,0,563000000,45600000,0,0,4930000,0,0,5650000,0,0,0,0,91200000,233608140,0,0,0,39500000,47800000,0,0,0,75600000,577000000,225000000,177000000,,
2019,0,0,0,0,0,0,0,0,0,0,0,0,51800000,0,0,0,0,94900000,0,69100000,191000000,0,0,0,0,78500000,0,78400000,142000000,0,0,0,10900000,0,0,0,0,0,0,0,206000000,0,0,0,0,0,0,0,0,0,747000000,57800000,0,155779000,0,101000000,0,6060000,0,0,0,0,0,64300000,0,568000000,46700000,0,0,5040000,0,0,5020000,0,0,0,0,91400000,237287590,0,0,0,38200000,47300000,0,0,0,46600000,557000000,161000000,180000000,,
2020,,,,,,,,,,,,,,,,,,95000000,,,201000000,,,,,,,,132000000,,,,,,,,,,,,206000000,,,,,,,,,,722000000,,,156000000,,105600000,,,,,,,,,,512000000,,,,,,,,,,,,,255000000,,,,,,,,,,508000000,133000000,170000000,,
2021,,,,,,,,,,,,,,,,,,,,,195000000,,,,,,,,130100000,,,,,,,,,,,,202000000,,,,,,,,,,744700000,,,159200000,,,,,,,,,,,,512000000,,,,,,,,,,,,,253300000,,,,,,,,,,500700000,142700000,165600000,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.91E+08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
